"번호","개방서비스명","개방서비스아이디","개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태구분코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지전화","소재지면적","소재지우편번호","소재지전체주소","도로명전체주소","도로명우편번호","사업장명","최종수정시점","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(x)","좌표정보(y)","업무구분명","상세업무구분명","권리주체일련번호","총직원수",
"6966","동물병원","02_03_01_P","4500000","450000001020230001","2023-04-25","","01","영업/정상","0000","정상","","","","","","71.2","","충청남도 공주시 유구읍 석남리 293","충청남도 공주시 유구읍 구장터길 4, 1층","32506","한울팜동물병원","2023-04-25 09:28:35","I","2023-04-28 00:20:06","","195696.498038529","339148.947275659","동물병원","","000","0",
"6967","동물병원","02_03_01_P","3520000","352000001020230002","2023-04-26","","01","영업/정상","0000","정상","","","","","032-831-7580","104.76","","인천광역시 연수구 송도동 92 더샵송도센트럴파크Ⅲ","인천광역시 연수구 인천타워대로180번길 11, B동 213-215호 (송도동, 더샵송도센트럴파크Ⅲ)","22004","24시 송도 온 동물의료센터","2023-05-01 16:08:05","U","2023-05-03 02:40:00","","167928.264343359","431957.799657822","동물병원","","000","0",
"6968","동물병원","02_03_01_P","3670000","367000001020030001","2003-03-10","","01","영업/정상","0000","정상","","","","","","87.2","","대전광역시 유성구 원내동 101-5","대전광역시 유성구 원내로51번길 22 (원내동)","34227","다원축산동물병원","2021-10-15 13:44:29","U","2021-10-17 02:40:00","","228790.22694813","311169.784278089","동물병원","","000","0",
"6969","동물병원","02_03_01_P","3670000","367000001020030005","2003-04-16","","01","영업/정상","0000","정상","","","","","477-0882","0","","대전광역시 유성구 노은동 496-10번지 102호","대전광역시 유성구 노은서로108번길 47, 102호 (노은동)","34089","수사랑 동물병원","2019-03-06 14:10:36","U","2019-03-08 02:40:00","","228413.917256951","318807.823035944","동물병원","","000","",
"6970","동물병원","02_03_01_P","3670000","367000001020150002","2015-07-30","","01","영업/정상","0000","정상","","","","","042-719-8275","1199","","대전광역시 유성구 지족동 901-5 계룡프라자 204호","대전광역시 유성구 노은로 166, 계룡프라자 2층 204호 (지족동)","34086","이솜동물병원","2022-02-08 17:59:38","U","2022-02-10 02:40:00","","228502.245000556","319337.407778148","동물병원","","000","0",
"6971","동물병원","02_03_01_P","3670000","367000001020150003","2015-08-13","","01","영업/정상","0000","정상","","","","","042-863-0700","0","","대전광역시 유성구 신성동 209-10번지","대전광역시 유성구 신성로62번길 30 (신성동)","34117","신성동물병원","2019-03-06 14:19:27","U","2019-03-08 02:40:00","","231208.091052516","320846.015044174","동물병원","","000","",
"6972","동물병원","02_03_01_P","3670000","367000001020150004","2015-10-12","","01","영업/정상","0000","정상","","","","","0428217930","0","","대전광역시 유성구 궁동 220 충남대학교","대전광역시 유성구 대학로 99, 충남대학교 (궁동)","34134","대전야생동물구조관리센터 동물병원","2023-02-14 13:33:32","U","2023-02-16 02:40:00","","230825.003668352","318805.374526223","동물병원","","000","0",
"6973","동물병원","02_03_01_P","3670000","367000001020150005","2015-12-18","","01","영업/정상","0000","정상","","","","","0428267584","0","","대전광역시 유성구 봉명동 664","대전광역시 유성구 한밭대로492번길 16-8 (봉명동)","34184","24시간 대전동물메디컬센터 숲","2023-05-22 14:35:05","U","2023-05-26 08:48:36","","231585.471706824","317650.497161424","동물병원","","000","0",
"6974","동물병원","02_03_01_P","3670000","367000001020160001","2016-07-21","","01","영업/정상","0000","정상","","","","","042-822-7515","0","","대전광역시 유성구 상대동 441-1번지 102호","대전광역시 유성구 월드컵대로 300, 102호 (상대동)","34198","베스트 동물병원","2019-03-06 14:20:07","U","2019-03-08 02:40:00","","229865.399055035","316431.374625935","동물병원","","000","",
"6975","동물병원","02_03_01_P","3670000","367000001020160002","2016-10-09","","01","영업/정상","0000","정상","","","","","822-8675","0","","대전광역시 유성구 지족동 1025-2 101호","대전광역시 유성구 지족로 292, 101호 (지족동)","34073","행복드림 동물병원","2022-07-18 09:20:11","U","2022-07-20 02:40:00","","227659.24969758","320780.970210313","동물병원","","000","0",
"6976","동물병원","02_03_01_P","3670000","367000001020170001","2017-01-11","","01","영업/정상","0000","정상","","","","","","0","","대전광역시 유성구 원신흥동 507-1 1층","대전광역시 유성구 원신흥로55번길 6-4, 1층 (원신흥동)","34193","예담동물병원","2022-10-28 10:39:04","U","2022-10-30 02:40:00","","230657.814287486","315361.929345772","동물병원","","000","0",
"6977","동물병원","02_03_01_P","3670000","367000001020040003","2004-09-22","","01","영업/정상","0000","정상","","","","","","45.7","","대전광역시 유성구 봉명동 669 홈플러스 3층","대전광역시 유성구 한밭대로 502, 홈플러스 3층 (봉명동)","34184","쿨펫 양한방 동물병원","2021-07-07 13:02:32","U","2021-07-09 02:40:00","","231731.951925609","317572.617410814","동물병원","","000","0",
"6978","동물병원","02_03_01_P","3670000","367000001020050001","2005-05-13","","01","영업/정상","0000","정상","","","","","936-1075","0","","대전광역시 유성구 송강동 187-9번지","대전광역시 유성구 송강로 4 (송강동)","34009","행복한 동물병원","2019-03-06 14:12:38","U","2019-03-08 02:40:00","","234642.121077852","325784.573252983","동물병원","","000","",
"6979","동물병원","02_03_01_P","3670000","367000001020040001","2004-04-21","","01","영업/정상","0000","정상","","","","","934-7588","0","","대전광역시 유성구 송강동 186-7번지","대전광역시 유성구 구즉로52번길 46 (송강동)","34009","송강동물병원","2019-03-06 14:11:07","U","2019-03-08 02:40:00","","234675.420989351","325828.835719641","동물병원","","000","",
"6980","동물병원","02_03_01_P","3670000","367000001020110004","2011-08-31","","01","영업/정상","0000","정상","","","","","042-931-0963","138.32","","대전광역시 유성구 관평동 879번지","대전광역시 유성구 관들1길 17 (관평동)","34017","테크노 웰 동물병원","2019-03-06 14:15:50","U","2019-03-08 02:40:00","","234723.18106841","325098.395842456","동물병원","","000","",
"6981","동물병원","02_03_01_P","3670000","367000001020110005","2011-12-09","","01","영업/정상","0000","정상","","","","","042-825-7587","198.24","","대전광역시 유성구 원신흥동 491-2 2층","대전광역시 유성구 봉명로 27-7, 2층 (원신흥동)","34190","쿠쿠펫길동물병원","2020-06-30 14:12:48","U","2020-07-02 02:40:00","","230695.821866027","315784.513242571","동물병원","","000","",
"6982","동물병원","02_03_01_P","3670000","367000001020120001","2012-06-21","","01","영업/정상","0000","정상","","","","","042-934-8575","246.4","","대전광역시 유성구 관평동 933번지","대전광역시 유성구 관평2로 20 (관평동)","34018","하모니동물병원","2019-03-06 14:16:31","U","2019-03-08 02:40:00","","234895.237876613","324951.524786086","동물병원","","000","",
"6983","동물병원","02_03_01_P","3670000","367000001019830001","1983-06-13","","01","영업/정상","0000","정상","","","","","821-6704","0","","대전광역시 유성구 궁동 220 충남대학교","대전광역시 유성구 대학로 99, 충남대학교 (궁동)","34134","충남대학교 수의과대학 부속동물병원","2023-03-30 10:28:55","U","2023-04-01 02:40:00","","230825.003668352","318805.374526223","동물병원","","O00","0",
"6984","동물병원","02_03_01_P","3670000","367000001019960001","1996-05-16","","01","영업/정상","0000","정상","","","","","822-1952","0","","대전광역시 유성구 장대동 317-13번지","대전광역시 유성구 유성대로822번길 36-20 (장대동)","34136","유성동물병원","2019-04-08 15:22:22","U","2019-04-10 02:40:00","","230344.403703669","318250.704342795","동물병원","","000","",
"6985","동물병원","02_03_01_P","3670000","367000001020020001","2002-03-27","","01","영업/정상","0000","정상","","","","","477-1175","0","","대전광역시 유성구 지족동 910-24번지","대전광역시 유성구 은구비로 46 (지족동)","34086","노은동물병원","2019-03-06 14:07:47","U","2019-03-08 02:40:00","","228655.361248625","319476.946865987","동물병원","","000","",
"6986","동물병원","02_03_01_P","3670000","367000001020080002","2008-10-10","","01","영업/정상","0000","정상","","","","","826-7509","94.67","","대전광역시 유성구 지족동 980-9","대전광역시 유성구 지족로349번길 40-12(지족동)","34071","늘푸른 동물병원","2023-02-23 13:31:48","U","2023-02-25 02:40:00","","228319.01696873","320780.864310571","동물병원","","000","0",
"6987","동물병원","02_03_01_P","3670000","367000001020090001","2009-11-18","","01","영업/정상","0000","정상","","","","","867-7588","100","","대전광역시 유성구 전민동 385-5번지","대전광역시 유성구 엑스포로 459 (전민동)","34052","조은동물병원","2019-03-06 14:13:49","U","2019-03-08 02:40:00","","236222.96959867","321900.31459203","동물병원","","000","",
"6988","동물병원","02_03_01_P","3670000","367000001020100001","2010-10-08","","01","영업/정상","0000","정상","","","","","042-878-4878","0","","대전광역시 유성구 추목동 사서함 78-503호","","","국군의학연구소 동물병원","2022-06-27 10:41:15","U","2022-06-29 02:40:00","","","","동물병원","","O00","0",
"6989","동물병원","02_03_01_P","3650000","365000001020100002","2010-11-11","","01","영업/정상","0000","정상","","","","","","127.38","","대전광역시 중구 은행동 170-26","대전광역시 중구 중교로 83-2, 1층 (은행동)","34924","늘 동물병원","2021-06-02 16:33:53","U","2021-06-04 02:40:00","","238414.938040286","314128.01046319","동물병원","","000","",
"6990","동물병원","02_03_01_P","3650000","365000001020110001","2011-10-26","","01","영업/정상","0000","정상","","","","","042-585-7533","86.4","","대전광역시 중구 산성동 280-7번지","대전광역시 중구 보문산로 72 (산성동)","35055","닥터 펫 에이스 동물병원","2014-10-30 15:39:31","I","2018-08-31 23:59:59","","234810.21919945","311658.992491844","동물병원","","000","",
"6991","동물병원","02_03_01_P","3650000","365000001020130001","2013-09-03","","01","영업/정상","0000","정상","","","","","","0","","대전광역시 중구 대흥동 508-55번지","대전광역시 중구 보문로 235, 1층 (대흥동)","34941","꿀벌 동물병원","2020-02-14 09:06:41","U","2020-02-16 02:40:00","","237820.374629262","313730.494047639","동물병원","","000","",
"6992","동물병원","02_03_01_P","3650000","365000001020150001","2015-10-12","","01","영업/정상","0000","정상","","","","","042-222-3700","","","대전광역시 중구 목동 93-3번지","대전광역시 중구 목동로56번길 5, 1층 (목동)","34810","올리브 동물병원","2015-10-12 14:51:10","I","2018-08-31 23:59:59","","236496.326786195","315052.430384977","동물병원","","000","",
"6993","동물병원","02_03_01_P","3650000","365000001020170001","2017-05-30","","01","영업/정상","0000","정상","","","","","042-581-7555","0","","대전광역시 중구 유천동 185-42번지","대전광역시 중구 계백로 1608 (유천동)","34966","마이펫 동물병원","2017-05-31 10:31:40","I","2018-08-31 23:59:59","","235741.29059759","313150.772775119","동물병원","","000","",
"6994","동물병원","02_03_01_P","3650000","365000001020180001","2018-01-12","","01","영업/정상","0000","정상","","","","","042-252-7575","121.58","","대전광역시 중구 문창동 75-116번지","대전광역시 중구 충무로 155, 제일동물병원 (문창동)","34930","제일동물병원","2019-04-17 17:19:14","U","2019-04-19 02:40:00","","238861.363431801","313368.899155382","동물병원","","000","",
"6995","동물병원","02_03_01_P","3650000","365000001020020002","2002-07-16","","01","영업/정상","0000","정상","","","","","042-223-5775","60.2","","대전광역시 중구 중촌동 398-6번지","대전광역시 중구 동서대로 1433-1 (중촌동)","34813","푸우동물병원","2019-01-15 16:51:44","U","2019-01-17 02:40:00","","237164.549862213","315099.561826613","동물병원","","000","",
"6996","동물병원","02_03_01_P","3650000","365000001020030001","2003-11-14","","01","영업/정상","0000","정상","","","","","042-522-0005","85.9","","대전광역시 중구 유천동 324-19번지","대전광역시 중구 태평로 36 (유천동)","34887","청운동물병원","2018-12-21 09:43:22","U","2018-12-23 02:40:00","","235207.088935931","313317.256588268","동물병원","","000","",
"6997","동물병원","02_03_01_P","3650000","365000001020050005","2005-05-12","","01","영업/정상","0000","정상","","","","","042-585-6767","0","","대전광역시 중구 산성동 279-7번지","대전광역시 중구 보문산로64번길 4 (산성동)","35055","서울동물병원","2017-12-01 13:57:37","I","2018-08-31 23:59:59","","234735.317339028","311620.891571858","동물병원","","000","",
